track_id,track_name,artist_id,artist_name,album_id,album_name,release_date,popularity,duration_ms,explicit,external_url,query_genre
6cPLCU7hKjgjvLWzCevl7R,Vivo per lei,3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,3uARqNN4bYqts3Ltg5Jku3,Bocelli (Remastered),1995-01-01,,265584,False,https://open.spotify.com/track/6cPLCU7hKjgjvLWzCevl7R,classical
3QIJgMiBPT5pmiuy3s5Ik2,Échame a mí la culpa,0znHeiocrsC2Bj33L7FBzM,Nueva Línea,3dHmrvu7XBPRupz3Jdr853,Que viene la fiesta,2015-09-14,,214666,False,https://open.spotify.com/track/3QIJgMiBPT5pmiuy3s5Ik2,classical
2LKMUX3iN0tQOvggbalydj,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,6vaKferLWZUvS2WRiNhYJE,"""The Swan"" & Other Saint-Saëns Masterpieces",2025-03-25,,174266,False,https://open.spotify.com/track/2LKMUX3iN0tQOvggbalydj,classical
5NGtFXVpXSvwunEIGeviY3,Gymnopédie No. 1,459INk8vcC0ebEef82WjIK,Erik Satie,32kkHw8GnItrzLQ1qwupbJ,Erik Satie & Friends,2016-04-01,,205866,False,https://open.spotify.com/track/5NGtFXVpXSvwunEIGeviY3,classical
6pWlv50Lthad8jyd6f1TlC,Harpy Hare,3rRyfgGByetsaaujkjQ7rY,Yaelokre,5YtN8x4Q8H7zEFroBn9yq0,Harpy Hare,2024-01-04,,180922,False,https://open.spotify.com/track/6pWlv50Lthad8jyd6f1TlC,classical
4VnDmjYCZkyeqeb0NIKqdA,Can You Hear The Music,24eDfi2MSYo3A87hCcgpIL,Ludwig Göransson,0rwbMKjNkp4ehQTwf9V2Jk,Oppenheimer (Original Motion Picture Soundtrack),2023-07-21,,110160,False,https://open.spotify.com/track/4VnDmjYCZkyeqeb0NIKqdA,classical
2UKkLqST2xWpK8n1b0Xr5Z,Return To Innocence,3DmG65yHQsMms7WAvrZOdt,Enigma,1t4hf9yHMQBoTz2CxTBJKj,The Cross Of Changes,1993-01-01,,255466,False,https://open.spotify.com/track/2UKkLqST2xWpK8n1b0Xr5Z,classical
3Dgmyz32dxvtxvUTPS0CUI,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156 by F. Christl)",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,4oV1x8g9soPYY7dttgsang,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156 by F. Christl)",2018-10-26,,112352,False,https://open.spotify.com/track/3Dgmyz32dxvtxvUTPS0CUI,classical
3v3XqreHLGVrs8oVCAac2b,Einaudi: Nefeli,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,251586,False,https://open.spotify.com/track/3v3XqreHLGVrs8oVCAac2b,classical
3Iyo6pV9kWsGLH1t0ESTtx,Einaudi: I Giorni,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,359213,False,https://open.spotify.com/track/3Iyo6pV9kWsGLH1t0ESTtx,classical
6TA3dYJ1DBDHJD5Xc3z1f9,Adieux,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,173374,False,https://open.spotify.com/track/6TA3dYJ1DBDHJD5Xc3z1f9,classical
6n0OZUdPqUD1wXEbaGKnF1,Memory One,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,263622,False,https://open.spotify.com/track/6n0OZUdPqUD1wXEbaGKnF1,classical
1ymzdmQYjO3ThdlToYZnTq,Adieux,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,5PPK24qrJdeoZBb8pVNWF6,Adieux,2024-01-05,,175492,False,https://open.spotify.com/track/1ymzdmQYjO3ThdlToYZnTq,classical
05q8FcZkNtewj0L3hY3B3Y,Una Mattina,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,204234,False,https://open.spotify.com/track/05q8FcZkNtewj0L3hY3B3Y,classical
0X4mBIOS2bjSnDqeGH7q2b,Nuvole Bianche,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,356837,False,https://open.spotify.com/track/0X4mBIOS2bjSnDqeGH7q2b,classical
42FhGKZJOAfVyK1j1FStpR,Experience - Solo Piano,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,306817,False,https://open.spotify.com/track/42FhGKZJOAfVyK1j1FStpR,classical
3oW7vpBQVfiZD3dHxee2IB,Einaudi: Seven Days Walking / Day 2: Birdsong,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,324811,False,https://open.spotify.com/track/3oW7vpBQVfiZD3dHxee2IB,classical
3CMJZvAc2NdGhA0Yijland,Einaudi: In Un'Altra Vita,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,320059,False,https://open.spotify.com/track/3CMJZvAc2NdGhA0Yijland,classical
4kyYk9kAB8kpamzljtOC50,Einaudi: Elegy For The Arctic,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,158537,False,https://open.spotify.com/track/4kyYk9kAB8kpamzljtOC50,classical
347RsNk3NllaU1erThAMhw,Einaudi: Le Onde,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,323985,False,https://open.spotify.com/track/347RsNk3NllaU1erThAMhw,classical
5oa0Sp9kor0e1gwn2crzWT,Jay,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,189995,False,https://open.spotify.com/track/5oa0Sp9kor0e1gwn2crzWT,classical
4MIdbGWLeoDL4MA836krM2,Monday,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,355000,False,https://open.spotify.com/track/4MIdbGWLeoDL4MA836krM2,classical
0UfHrt9pfLa1MDeY5UkA6X,Einaudi: Melodia Africana III,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,258847,False,https://open.spotify.com/track/0UfHrt9pfLa1MDeY5UkA6X,classical
3xtiXNDbSKxy20I7D6vFUg,"Soldier, Poet, King",3Fe3pszR2t4TOBVz41B1WR,The Oh Hellos,6wYIs564dOi2lOT9bGYPLK,Dear Wormwood,2015-10-16,,165673,False,https://open.spotify.com/track/3xtiXNDbSKxy20I7D6vFUg,classical
42gZM6AQ9BDMaTyTmMDVlN,Theme From Schindler's List,3dRfiJ2650SZu6GbydcHNb,John Williams,1I3unGxGIIxCQkYPlzzaL8,Schindler's List,1993-01-01,,255693,False,https://open.spotify.com/track/42gZM6AQ9BDMaTyTmMDVlN,classical
54CAG8n70kKVbFV6l1zF4G,Adiemus,1q1wfzh2xtpj27TnIAqIvd,Karl Jenkins,1SeuDxCewZcCdxLUFACb8G,Adiemus - Songs Of Sanctuary,1995,,237413,False,https://open.spotify.com/track/54CAG8n70kKVbFV6l1zF4G,classical
5UreKbsH9dpfxDB2m6D3Ho,Dreamland,3O0m1fz3mncIqJ2JmHIbH6,Robert Gromotka,4rqA5uyMEcP559zt04IjSe,Dreamland,2023-06-16,,131654,False,https://open.spotify.com/track/5UreKbsH9dpfxDB2m6D3Ho,classical
1dsJhk09Q9nqu1vhQvAEzq,Pathos - Theme,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,2w1GSTM5Yr61X7PpeDWl6h,Pathos (Theme),2024-11-22,,258967,False,https://open.spotify.com/track/1dsJhk09Q9nqu1vhQvAEzq,classical
6FiVybin2ArwUDwGKSOA2r,Idea 12,5nWYvcpaqKtp08cYxjOfFr,Gibran Alcocer,3A8EcCJCqqDX53NUy3jV9v,Idea 12,2025-04-28,,131400,False,https://open.spotify.com/track/6FiVybin2ArwUDwGKSOA2r,classical
712Pm7DCa8lL8dGZ7LdXQS,Pachelbel: Canon and Gigue in D Major: Canon,62TD7509VQIxUe4WpwO0s3,Johann Pachelbel,6c3t7n2DcojfdHIFXwhDwa,Pachelbel: Canon in D Major,2023-11-03,,300613,False,https://open.spotify.com/track/712Pm7DCa8lL8dGZ7LdXQS,classical
401QGNsGCFqG0tpxMNeXTM,Luminous,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,281320,False,https://open.spotify.com/track/401QGNsGCFqG0tpxMNeXTM,classical
08GT5PcUiaB6I8UAVuM5nJ,Einaudi: Berlin Song,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,263520,False,https://open.spotify.com/track/08GT5PcUiaB6I8UAVuM5nJ,classical
1VqHwjPxaOBMIL2Z6WSOll,Einaudi: The Snow Prelude No. 2,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,1MzYgoKRvTshhokRH4NSMN,Solo Piano,2026-02-27,,255448,False,https://open.spotify.com/track/1VqHwjPxaOBMIL2Z6WSOll,classical
6OmdWLjlx4BIDGEO8BZlqH,Army Dreamers,1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,4MYtX4Kta7FL4NVUE0FYws,Never for Ever,1980-09-08,,178640,False,https://open.spotify.com/track/6OmdWLjlx4BIDGEO8BZlqH,classical
39uLYYZytVUwcjgeYLI409,Merry-Go-Round of Life - from 'Howl's Moving Castle',7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,5y3QOvNMlvamEs4rzua8JV,FREEDOM PIANO STORIES 4,2005-01-26,,311106,False,https://open.spotify.com/track/39uLYYZytVUwcjgeYLI409,classical
0KBsyEAb5ORTJrGfc3smu4,Love Story - Version Orchestrale,0FEJqmeLRzsXj8hgcZaAyB,Indila,67py9Fs3X4K451QuO5eCLI,Mini World (Deluxe),2014-11-17,,297973,False,https://open.spotify.com/track/0KBsyEAb5ORTJrGfc3smu4,classical
39GESMAjZbOlLLArTEFrXY,"Herz und Mund und Tat und Leben, Cantata BWV 147: Jesu, Joy of Man's Desiring (Transc. for Piano by Myra Hess)",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,5o04sHdJ1ChGtd3mgMbD6o,"Bach: Herz und Mund und Tat und Leben, Cantata BWV 147",2026-02-27,,218000,False,https://open.spotify.com/track/39GESMAjZbOlLLArTEFrXY,classical
1cmigB9I6IRpFqjIbzvSQB,"Suite bergamasque, L. 75: III. Clair de lune",1Uff91EOsvd99rtAupatMP,Claude Debussy,4Ll3RGpn0eVY6MMKPTP99C,"Debussy: Suite bergamasque, L. 75, 3. Clair de lune",2018-07-27,,294960,False,https://open.spotify.com/track/1cmigB9I6IRpFqjIbzvSQB,classical
0vEtzoViKfpjjvbkuW05rN,"Goldberg Variations, BWV 988: I. Aria",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,2Qcghe2YccYsp6Hw7s3F54,Bach: Écouter la lumière,2026-03-06,,229013,False,https://open.spotify.com/track/0vEtzoViKfpjjvbkuW05rN,classical
0xOCdDiP72X1BhPkxacvJ1,"Bach: Prelude in F Minor, BWV 881",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,21dGo8BZmCvJ7RoDMZJFYw,"Bach: Prelude in F Minor, BWV 881",2026-02-27,,152826,False,https://open.spotify.com/track/0xOCdDiP72X1BhPkxacvJ1,classical
2Sgq4foz1ATUY4EWRVQYgy,"Minuet in A Minor, BWV Anh. 120 (Notebook for Anna Magdalena Bach, 1725)",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,93826,False,https://open.spotify.com/track/2Sgq4foz1ATUY4EWRVQYgy,classical
06kArZy0lvI0z3cdE4JmJ4,"Années de pèlerinage I, S. 160: III. Pastorale",1385hLNbrnbCJGokfH2ac2,Franz Liszt,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,93000,False,https://open.spotify.com/track/06kArZy0lvI0z3cdE4JmJ4,classical
4AMBDCXLmMJwuzbhnltyX3,"Minuet in C Minor, BWV Anh. 121 (Notebook for Anna Magdalena Bach, 1725)",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,93853,False,https://open.spotify.com/track/4AMBDCXLmMJwuzbhnltyX3,classical
2pAsnXBmKqhicGqSxxt5nv,"Piano Sonatina in C Major, Op. 36 No. 1: II. Andante",47e2jUYcqSQ8RL2DVmxmzn,Muzio Clementi,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,89280,False,https://open.spotify.com/track/2pAsnXBmKqhicGqSxxt5nv,classical
7hba3etp5z7lyXH0x0D8hK,"6 Moments musicaux, D. 780: No. 3 in F Minor. Allegro moderato",2p0UyoPfYfI76PCStuXfOP,Franz Schubert,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,122493,False,https://open.spotify.com/track/7hba3etp5z7lyXH0x0D8hK,classical
2U4K6ojfaJEgjqceJM7LY4,"Piano Sonata No. 11 in A Major, K. 331: Ig. Var. 6",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,84480,False,https://open.spotify.com/track/2U4K6ojfaJEgjqceJM7LY4,classical
2ORrgOAgCivvywqQqEoEqg,"6 Kinderstücke, Op. 72 ""Christmas Present"": No. 4 in D Major. Andante con moto, MWV U169",6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,103333,False,https://open.spotify.com/track/2ORrgOAgCivvywqQqEoEqg,classical
0Oc6w7gX2Y4Ec1gPMxbpwo,"French Suite No. 5 in G Major, BWV 816: VI. Loure",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,93520,False,https://open.spotify.com/track/0Oc6w7gX2Y4Ec1gPMxbpwo,classical
7er84pZ9grjZM7lazfugq0,"Sinfonia (3-Part Invention) No. 8 in F Major, BWV 794",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,63600,False,https://open.spotify.com/track/7er84pZ9grjZM7lazfugq0,classical
4KbojlqaNLHeRMdCNiU25i,"Waldszenen, Op. 82: III. Einsame Blumen",2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,123800,False,https://open.spotify.com/track/4KbojlqaNLHeRMdCNiU25i,classical
6OzpMvxcfzMbYskgrg4aMW,"Lyric Pieces, Op. 12: 1. Arietta",5ihY290YPGc3aY2xTyx7Gy,Edvard Grieg,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,93106,False,https://open.spotify.com/track/6OzpMvxcfzMbYskgrg4aMW,classical
1if7OKtMKtq4dxHojHy1ME,"Piano Sonata No. 12 in A-Flat Major, Op. 26: Ia. Andante con variazioni. Theme",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,72920,False,https://open.spotify.com/track/1if7OKtMKtq4dxHojHy1ME,classical
2UjfBdodqL8jgRGkgQLEdn,"Capriccio in B-Flat Major, BWV 992 ""On the Departure of His Beloved Brother"": I. Arioso. Adagio",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,93853,False,https://open.spotify.com/track/2UjfBdodqL8jgRGkgQLEdn,classical
7E0inn54OiPMDYkPFMTJOA,"Musical Characteristics, Op. 19: V. Prelude 1 alla Mozart",47e2jUYcqSQ8RL2DVmxmzn,Muzio Clementi,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,100680,False,https://open.spotify.com/track/7E0inn54OiPMDYkPFMTJOA,classical
3QrZA1cdFzNpC5zpVl8RRc,"French Suite No. 5 in G Major, BWV 816: VII. Gigue",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,7InWM8ybugt7E6BrLv8zzj,"Bach: French Suite No. 5 in G Major, BWV 816: VII. Gigue",2026-03-06,,197854,False,https://open.spotify.com/track/3QrZA1cdFzNpC5zpVl8RRc,classical
0mMwUyOTWxHKnVixl5rZW3,"Orchestral Suite No. 2 In B Minor, BWV 1067: VII. Badinerie",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,0IeV9kqWkjdcQfM29XKbLv,"""Classical Serenity: Bach, Mozart & more""",2026-02-25,,91280,False,https://open.spotify.com/track/0mMwUyOTWxHKnVixl5rZW3,classical
49BhpJgkVr02ZotrKkvkIo,"Lyric Pieces, Book 3, Op. 43: No. 1, Butterfly",5ihY290YPGc3aY2xTyx7Gy,Edvard Grieg,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,93000,False,https://open.spotify.com/track/49BhpJgkVr02ZotrKkvkIo,classical
2CCjcxlhJqy9xSr3SCyJKz,"Water Music Suite No. 1 in F, HWV 348: 2. Adagio e staccato",1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,2WLkh1kRTz71DkMaxy7T5e,"""A Serenade for Winter"" - Classical Works",2026-03-01,,100160,False,https://open.spotify.com/track/2CCjcxlhJqy9xSr3SCyJKz,classical
5JTezadGELHER2oLrBWrcZ,"Choral ""Gib dich zufrieden und sei stille"", BWV 511 (Notebook for Anna Magdalena Bach, 1725)",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,2WLkh1kRTz71DkMaxy7T5e,"""A Serenade for Winter"" - Classical Works",2026-03-01,,65026,False,https://open.spotify.com/track/5JTezadGELHER2oLrBWrcZ,classical
72l8WWEPGk9uEUl86dnGyn,"Lieder ohne Worte, Op. 102: 5. Allegro vivace ""The Joyous Peasant""",6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,95066,False,https://open.spotify.com/track/72l8WWEPGk9uEUl86dnGyn,classical
4WgXBjOwDV0t1kYYdTfSED,"Préludes / Livre 1, L. 117: 8. La fille aux cheveux de lin",1Uff91EOsvd99rtAupatMP,Claude Debussy,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,141688,False,https://open.spotify.com/track/4WgXBjOwDV0t1kYYdTfSED,classical
2bs0I0uJwSykpyg4Zkn9tQ,"Ballet Intermezzo, K. 299c (Compl. & Orch. Smith): I. (Allegro)",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,54840,False,https://open.spotify.com/track/2bs0I0uJwSykpyg4Zkn9tQ,classical
6L5PTUDrktU2VZtFxJzjkP,"Goldberg Variations, BWV 988: Var. 18",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,87841,False,https://open.spotify.com/track/6L5PTUDrktU2VZtFxJzjkP,classical
5LeOnblaAHyRqHh3WNrCB7,"Mazurka No. 5 in B-Flat Major, Op. 7 No. 1. Vivace",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,117560,False,https://open.spotify.com/track/5LeOnblaAHyRqHh3WNrCB7,classical
3SuZaSiXYeyiWu9RdfCnh0,"Carnaval, Op. 9: V. Eusebius. Adagio",2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,92906,False,https://open.spotify.com/track/3SuZaSiXYeyiWu9RdfCnh0,classical
5Rc5LvskMmIZJX8EmhcLSh,"Land der Berge, Land am Strome (Austrian National Anthem) - Orchestral Version Instrumentated By Max Schönherr",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,2WLkh1kRTz71DkMaxy7T5e,"""A Serenade for Winter"" - Classical Works",2026-03-01,,89720,False,https://open.spotify.com/track/5Rc5LvskMmIZJX8EmhcLSh,classical
3GXwpxnJt4qkMtE17PnZyq,"Cello Sonata in E Minor, RV 40 - Arr. Bazelaire for Cello and Orchestra: I. Largo",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,0IeV9kqWkjdcQfM29XKbLv,"""Classical Serenity: Bach, Mozart & more""",2026-02-25,,206800,False,https://open.spotify.com/track/3GXwpxnJt4qkMtE17PnZyq,classical
0vkMRWgwZBU6Gga9CuiOEa,"11 Bagatelles, Op. 119: No. 8 in C Major. Moderato cantabile",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,78373,False,https://open.spotify.com/track/0vkMRWgwZBU6Gga9CuiOEa,classical
6e4vcx0kkn8f11SPIqMbd4,"The Sleeping Beauty, Op. 66, Prologue: No. 3, Pas de six: Var. 2. Coulante",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,37000,False,https://open.spotify.com/track/6e4vcx0kkn8f11SPIqMbd4,classical
4PwNlBbyPQ0IfBffdhqJSC,Mazurka No. 54 in D: Allegro non troppo,7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,2WLkh1kRTz71DkMaxy7T5e,"""A Serenade for Winter"" - Classical Works",2026-03-01,,71213,False,https://open.spotify.com/track/4PwNlBbyPQ0IfBffdhqJSC,classical
5B5V8KBvxbjDFxZh7vWmCb,"6 Kinderstücke, Op. 72 ""Christmas Present"": No. 5 in G Minor. Allegro assai, MWV U166",6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,95626,False,https://open.spotify.com/track/5B5V8KBvxbjDFxZh7vWmCb,classical
0DprHCoweLcCo6Ia7ABQWE,5 Polonaisen Wq. 190: 1. Polonaise in D major,3meioy7GWDwpwmjv2LPyAb,Carl Philipp Emanuel Bach,2WLkh1kRTz71DkMaxy7T5e,"""A Serenade for Winter"" - Classical Works",2026-03-01,,76493,False,https://open.spotify.com/track/0DprHCoweLcCo6Ia7ABQWE,classical
2aFl723CNYNzDHh1SVsLlO,"Les petits riens, K.app.10 (ballet): No. 5 Agité, attr.to Mozart",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,0IeV9kqWkjdcQfM29XKbLv,"""Classical Serenity: Bach, Mozart & more""",2026-02-25,,78093,False,https://open.spotify.com/track/2aFl723CNYNzDHh1SVsLlO,classical
1Te2nUgkr4XiULcGtqr1YZ,"Carnaval, Op. 9: 5. Eusebius",2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,88346,False,https://open.spotify.com/track/1Te2nUgkr4XiULcGtqr1YZ,classical
5JOY3iuBYZzVNzVvWH9Qvo,"6 Kinderstücke, Op. 72 ""Christmas Present"": No. 6 in F Major. Vivace, MWV U168",6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,105160,False,https://open.spotify.com/track/5JOY3iuBYZzVNzVvWH9Qvo,classical
57TY9qsy1BL1Po5w0BEYaa,"Piano Sonata No. 11 in A Major, K. 331 ""Alla Turca"": III. Rondo alla Turca. Allegretto",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,63360,False,https://open.spotify.com/track/57TY9qsy1BL1Po5w0BEYaa,classical
79oXbLw7Pn0cICSFwoQp2a,"24 Préludes, Op. 28, C. 166-189: 18 in F Minor",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,2WLkh1kRTz71DkMaxy7T5e,"""A Serenade for Winter"" - Classical Works",2026-03-01,,60840,False,https://open.spotify.com/track/79oXbLw7Pn0cICSFwoQp2a,classical
7d9Wv8bYr5oqF8tE3pIvMt,"Sinfonia (3-Part Invention) No. 10 in G Major, BWV 796",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,65373,False,https://open.spotify.com/track/7d9Wv8bYr5oqF8tE3pIvMt,classical
029OBg2vTxCB2CJ84QGlTf,"12 Violin Concertos, Op. 8 ""Il cimento dell'armonia e dell'inventione"" / Concerto No. 1 in E Major for solo violin, RV269 ""La Primavera"": II. Largo",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,0IeV9kqWkjdcQfM29XKbLv,"""Classical Serenity: Bach, Mozart & more""",2026-02-25,,177040,False,https://open.spotify.com/track/029OBg2vTxCB2CJ84QGlTf,classical
6D4DyAPtoidxQN1zwTsOoN,"Orchestral Suite No. 3 in D Major, BWV 1068: IV. Bourrée",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,0IeV9kqWkjdcQfM29XKbLv,"""Classical Serenity: Bach, Mozart & more""",2026-02-25,,78320,False,https://open.spotify.com/track/6D4DyAPtoidxQN1zwTsOoN,classical
